rxn num,lv,uv,ldGr,udGr
609,0.0,453.396691,-228.212967,57.162231
610,0.066705,999.576145,-204.224588,-0.0001
611,0.0,158.688842,-254.837374,-0.0001
612,0.0,0.0,-278.826274,-36.091161
613,-999.964065,1000.0,-15.262149,92.009445
614,-1000.0,1000.0,-204.210879,75.387582
615,0.0,0.0,-226.778887,3.586423
616,-999.933282,1000.0,-292.904876,78.285582
618,-1000.0,1000.0,-inf,inf
619,-999.964065,1000.0,-83.12188,91.838335
620,-1000.0,1000.0,-204.039841,75.216356
621,-1000.0,1000.0,-305.544362,258.76675
622,-1000.0,1000.0,-255.715709,99.592424
623,-1000.0,999.933295,-270.841077,119.134008
624,-999.999987,999.933295,-345.372815,149.638412
625,0.0,0.0,-199.449388,201.563789
626,-999.933282,1000.0,-97.795427,178.633874
627,-1000.0,1000.0,-97.795425,179.071134
628,-999.933282,1000.0,-94.135366,170.82376
629,-999.933295,1000.0,-102.067945,217.027978
630,-999.933295,1000.0,-84.36437,225.711943
631,0.0,1000.0,-106.116391,-19.589351
632,-1000.0,1000.0,-222.148086,14.027959
633,-1000.0,1000.0,-208.398912,0.287586
634,-1000.0,1000.0,-203.733707,4.952793
635,-1000.0,1000.0,-209.671048,1.550866
636,0.0,1000.0,-189.33019,-18.775979
637,-1000.0,1000.0,-123.34011,123.339548
638,-1000.0,1000.0,-109.144656,109.144407
639,-1000.0,1000.0,-126.70249,126.701684
640,-1000.0,1000.0,-135.922552,135.922014
641,-1000.0,1000.0,-132.752477,132.751704
642,-1000.0,1000.0,-135.215104,135.21502
643,-1000.0,1000.0,-103.981658,103.981641
644,-1000.0,1000.0,-109.293871,109.293843
645,-1000.0,1000.0,-125.741093,125.740073
646,-1000.0,1000.0,-223.416874,12.552104
647,0.0,1000.0,-210.185265,-0.679306
648,-1000.0,1000.0,-211.43212,0.567828
649,0.0,1000.0,-191.068598,-19.796239
650,-1000.0,1000.0,-217.470168,18.705862
651,-1000.0,1000.0,-122.110145,122.109863
652,0.0,0.0,-213.545848,40.697155
653,-999.1044,1000.0,-154.097166,63.459506
654,-1000.0,1000.0,-255.943995,80.742464
655,-997.864821,998.821196,-185.201834,26.711158
656,0.0,635.935137,-212.261997,198.620008
657,-997.864821,1000.0,-109.399336,109.57333
