rxn num,lv,uv,ldGr,udGr
608,0.259457,2.116005,-212.766461,-0.0001
609,0.0,453.396691,-216.803075,45.75234
610,0.066705,999.576145,-191.129578,-0.0001
611,0.0,158.688842,-243.427483,-0.0001
612,0.0,0.0,-267.416382,-41.796107
613,-999.964065,1000.0,-174.583698,51.264763
614,-1000.0,1000.0,-192.800987,50.911369
615,0.0,0.0,-215.368996,-2.118523
616,-999.933282,1000.0,-268.399975,31.024707
617,-1000.0,1000.0,-270.085088,100.294113
618,-1000.0,1000.0,-inf,inf
619,-999.964065,1000.0,-174.583898,51.093654
620,-1000.0,1000.0,-192.629949,63.806464
621,-1000.0,1000.0,-294.13447,247.356859
622,-999.933282,1000.0,-232.895925,47.875113
623,-1000.0,999.933295,-248.021293,102.019171
624,-999.999987,999.933295,-95.539733,143.933466
625,0.0,0.0,-188.039497,190.153897
626,-999.933282,1000.0,-86.385536,86.981942
627,-1000.0,1000.0,-86.385534,167.661242
628,-999.933282,1000.0,-82.725474,79.171829
629,-999.933295,1000.0,-84.953108,164.323855
630,-999.933295,1000.0,-67.249532,224.196205
631,0.0,1000.0,-175.432531,-25.294297
633,-0.0,1000.0,-195.303902,-5.41736
634,0.0,1000.0,-192.323815,-0.752152
635,0.0,1000.0,-196.576038,-4.15408
636,0.0,1000.0,-176.23518,-24.480925
637,-1000.0,1000.0,-111.930218,82.594866
638,-1000.0,1000.0,-97.734764,68.399726
640,-1000.0,1000.0,-124.51266,95.177332
641,0.0,1000.0,-121.342585,92.007022
642,-0.0,1000.0,-123.805212,94.470338
643,-1000.0,1000.0,-92.571766,63.236959
644,-999.960439,1000.0,-97.883979,68.549162
645,-1000.0,1000.0,-114.331201,84.995391
646,-1000.0,1000.0,-210.321864,6.847158
647,0.0,1000.0,-197.090255,-6.384252
