rxn num,lv,uv,ldGr,udGr
2892,0.0,1000.0,-90.655511,-0.0001
2893,0.0,1000.0,-80.534623,-0.0001
2895,0.33873,1000.0,-59.332754,-0.0001
2903,-1000.0,1000.0,-76.979462,0.0001
2904,19.96983,1000.0,-76.702773,-0.0001
2909,28.535833,917.26148,-9.122512,-0.0001
2910,0.0,282.392582,-61.461248,61.461248
2916,0.0,1000.0,-21.692017,-0.0001
2923,0.0,1000.0,-54.539791,-0.0001
2927,-1000.0,1000.0,-inf,inf
2929,-1000.0,1000.0,-92.525423,50.413994
2934,0.0,1000.0,-162.290141,-0.0001
2939,0.0,1000.0,-56.678706,-0.0001
2972,0.0,1000.0,-25.630576,-0.0001
2980,693.820372,1000.0,-inf,inf
2993,0.0,1000.0,-inf,inf
2994,-1000.0,0.0,8.203781,181.453573
3001,0.0,1000.0,-inf,inf
3012,0.0,500.0,-19.298718,-3.521064
3025,0.0,1000.0,-inf,inf
3027,0.0,0.0,-60.618917,-0.016162
3032,5.928324,415.742656,-4.46586,11.311794
3034,-1000.0,0.0,7.438215,162.537757
3042,0.0,1000.0,-114.072308,7.946421
3049,0.0,1000.0,-199.563035,-39.556309
3056,0.0,1000.0,-206.571241,-2.524096
3067,0.0,1000.0,-211.598858,-25.726889
3069,0.0,1000.0,-inf,inf
3071,-1000.0,1000.0,-inf,inf
3073,0.0,1000.0,-211.598822,-47.912833
3074,0.0,1000.0,-inf,inf
3076,0.0,1000.0,-inf,inf
3077,0.0,1000.0,-214.714542,-18.047249
3083,0.0,1000.0,-71.570169,-0.0001
3084,0.0,1000.0,-221.739507,-0.0001
3090,0.0,1000.0,-159.002139,-0.0001
3094,-1000.0,1000.0,-266.220015,84.895324
3098,0.0,1000.0,-258.94123,-9.463682
3101,0.0,1000.0,-21.408292,69.418137
3102,-1000.0,1000.0,-108.163383,62.895014
3104,0.0,1000.0,-137.890815,-0.0001
3105,0.0,1000.0,-286.555733,-0.0001
3111,-1000.0,1000.0,-220.854476,106.755541
3117,0.0,1000.0,-186.254731,-0.0001
3118,0.0,1000.0,-186.844763,-0.0001
3123,-191.999414,0.0,73.894306,190.143076
3126,0.0,0.0,25.727695,203.921921
3127,0.0,0.0,38.319857,198.175693
